vintage,soc_version,area_title,occ_code,occ_title,o_group,tot_emp,emp_prse,loc_quotient,a_mean,a_median,mean_prse,emp_suppressed,source_file
2013,SOC 2010,"Richmond, VA",11-9032,"Education Administrators, Elementary and Secondary School",detailed,910.0,0.7,0.88,82280.0,81170.0,1.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9033,"Education Administrators, Postsecondary",detailed,320.0,16.4,0.55,100080.0,89250.0,6.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9039,"Education Administrators, All Other",detailed,200.0,6.3,1.43,93230.0,91610.0,2.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9041,Architectural and Engineering Managers,detailed,540.0,7.9,0.64,138580.0,128740.0,4.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9051,Food Service Managers,detailed,530.0,15.5,0.6,57840.0,53070.0,3.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9081,Lodging Managers,detailed,80.0,28.4,0.56,56760.0,49140.0,8.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9111,Medical and Health Services Managers,detailed,1300.0,5.3,0.95,100960.0,90480.0,2.5,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9121,Natural Sciences Managers,detailed,170.0,11.7,0.73,112900.0,103160.0,4.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9131,Postmasters and Mail Superintendents,detailed,60.0,0.0,0.76,72210.0,70540.0,1.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9141,"Property, Real Estate, and Community Association Managers",detailed,320.0,22.4,0.42,116630.0,97200.0,11.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9151,Social and Community Service Managers,detailed,740.0,7.7,1.41,73760.0,71330.0,3.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",11-9199,"Managers, All Other",detailed,1650.0,3.4,1.05,115720.0,108520.0,6.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-0000,Business and Financial Operations Occupations,major,41850.0,2.4,1.38,69970.0,65230.0,1.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,570.0,16.2,1.11,65480.0,55330.0,7.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,2370.0,2.6,1.83,65280.0,64380.0,1.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1640.0,10.8,1.3,60710.0,59550.0,2.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1032,"Insurance Appraisers, Auto Damage",detailed,100.0,34.6,1.66,60980.0,62100.0,3.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1041,Compliance Officers,detailed,1200.0,4.6,1.11,64460.0,61120.0,3.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1051,Cost Estimators,detailed,1320.0,6.9,1.43,59510.0,56800.0,3.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1071,Human Resources Specialists,detailed,2710.0,3.5,1.39,62660.0,60520.0,1.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1075,Labor Relations Specialists,detailed,350.0,13.2,1.01,72430.0,74270.0,16.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1081,Logisticians,detailed,1050.0,7.6,1.92,82440.0,74890.0,5.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1111,Management Analysts,detailed,5830.0,5.6,2.25,86870.0,80530.0,2.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1121,"Meeting, Convention, and Event Planners",detailed,390.0,15.4,1.18,51980.0,48560.0,5.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1131,Fundraisers,detailed,330.0,19.0,1.41,57600.0,53010.0,4.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,560.0,22.7,1.5,63040.0,59710.0,1.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1151,Training and Development Specialists,detailed,1790.0,11.0,1.75,65420.0,60780.0,3.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1161,Market Research Analysts and Marketing Specialists,detailed,2430.0,5.7,1.23,68910.0,62950.0,1.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-1199,"Business Operations Specialists, All Other",detailed,4290.0,3.5,1.0,68540.0,68330.0,2.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2011,Accountants and Auditors,detailed,6420.0,3.9,1.2,69900.0,64290.0,1.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2021,Appraisers and Assessors of Real Estate,detailed,230.0,20.4,0.84,73070.0,61310.0,7.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2031,Budget Analysts,detailed,390.0,11.3,1.47,69960.0,67940.0,1.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2041,Credit Analysts,detailed,,,,73880.0,71890.0,3.5,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2051,Financial Analysts,detailed,1390.0,13.9,1.21,82020.0,73270.0,2.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2052,Personal Financial Advisors,detailed,830.0,14.3,0.99,91060.0,81180.0,8.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2053,Insurance Underwriters,detailed,900.0,15.0,2.12,66180.0,65280.0,2.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2061,Financial Examiners,detailed,710.0,16.9,5.08,68570.0,65200.0,12.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2071,Credit Counselors,detailed,220.0,11.9,1.72,36710.0,34870.0,4.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2072,Loan Officers,detailed,1430.0,9.0,1.03,63740.0,57820.0,3.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,690.0,1.2,2.34,48830.0,41900.0,5.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2082,Tax Preparers,detailed,220.0,32.4,0.69,49550.0,51110.0,11.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",13-2099,"Financial Specialists, All Other",detailed,900.0,11.1,1.34,60390.0,56490.0,2.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-0000,Computer and Mathematical Occupations,major,20460.0,5.0,1.21,79610.0,77810.0,1.5,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1121,Computer Systems Analysts,detailed,3980.0,7.0,1.72,80280.0,79010.0,2.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1122,Information Security Analysts,detailed,460.0,14.1,1.28,88430.0,84780.0,2.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1131,Computer Programmers,detailed,1120.0,16.3,0.78,79630.0,79300.0,2.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1132,"Software Developers, Applications",detailed,3640.0,11.9,1.24,86470.0,84120.0,3.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1133,"Software Developers, Systems Software",detailed,1610.0,8.4,0.95,99170.0,98200.0,2.5,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1134,Web Developers,detailed,490.0,12.8,0.94,68180.0,66120.0,1.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1141,Database Administrators,detailed,810.0,10.4,1.54,83110.0,85590.0,2.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1142,Network and Computer Systems Administrators,detailed,2640.0,10.0,1.59,85100.0,83520.0,2.5,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1143,Computer Network Architects,detailed,680.0,13.6,1.05,94800.0,98050.0,2.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1151,Computer User Support Specialists,detailed,2570.0,6.6,1.04,51740.0,48410.0,1.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1152,Computer Network Support Specialists,detailed,880.0,14.7,1.16,58820.0,58460.0,5.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-1199,"Computer Occupations, All Other",detailed,590.0,1.8,0.65,82070.0,83490.0,1.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-2011,Actuaries,detailed,150.0,40.6,1.59,80620.0,61410.0,22.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-2031,Operations Research Analysts,detailed,580.0,9.3,1.76,82050.0,82360.0,2.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",15-2041,Statisticians,detailed,200.0,4.4,1.72,78050.0,78890.0,10.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-0000,Architecture and Engineering Occupations,major,8910.0,4.0,0.82,75950.0,72430.0,1.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-1011,"Architects, Except Landscape and Naval",detailed,440.0,21.3,1.15,63340.0,58730.0,5.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-1012,Landscape Architects,detailed,,,,47710.0,37660.0,13.5,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-1021,Cartographers and Photogrammetrists,detailed,40.0,13.3,0.8,58910.0,55140.0,4.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-1022,Surveyors,detailed,250.0,16.9,1.34,48460.0,46970.0,3.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2011,Aerospace Engineers,detailed,,,,111710.0,110990.0,2.0,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2031,Biomedical Engineers,detailed,50.0,43.5,0.55,102780.0,86990.0,13.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2041,Chemical Engineers,detailed,380.0,14.6,2.48,90670.0,90690.0,4.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2051,Civil Engineers,detailed,1290.0,8.7,1.08,80110.0,78300.0,2.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2061,Computer Hardware Engineers,detailed,30.0,25.6,0.08,106450.0,108520.0,5.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2071,Electrical Engineers,detailed,880.0,11.0,1.15,85030.0,82470.0,1.5,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2072,"Electronics Engineers, Except Computer",detailed,330.0,23.1,0.54,83360.0,72340.0,8.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2081,Environmental Engineers,detailed,290.0,20.7,1.18,77860.0,70420.0,5.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,140.0,11.3,1.25,80400.0,77980.0,3.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2112,Industrial Engineers,detailed,640.0,19.7,0.61,92130.0,90690.0,2.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2141,Mechanical Engineers,detailed,820.0,7.7,0.7,77830.0,77170.0,1.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,,,,84620.0,86370.0,3.5,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-2199,"Engineers, All Other",detailed,290.0,17.6,0.53,88050.0,91820.0,3.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3011,Architectural and Civil Drafters,detailed,220.0,19.3,0.55,53520.0,50850.0,3.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3012,Electrical and Electronics Drafters,detailed,70.0,18.5,0.52,56900.0,54750.0,5.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3013,Mechanical Drafters,detailed,220.0,16.4,0.77,50900.0,49120.0,4.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3019,"Drafters, All Other",detailed,40.0,20.9,0.52,52640.0,48180.0,7.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3022,Civil Engineering Technicians,detailed,410.0,14.5,1.29,46840.0,44470.0,5.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3023,Electrical and Electronics Engineering Technicians,detailed,320.0,12.9,0.49,55250.0,58130.0,3.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3024,Electro-Mechanical Technicians,detailed,,,,49740.0,48210.0,6.7,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3025,Environmental Engineering Technicians,detailed,170.0,19.9,2.05,46000.0,44260.0,4.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3026,Industrial Engineering Technicians,detailed,90.0,11.0,0.3,66710.0,66010.0,4.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,90.0,13.4,0.31,52060.0,51050.0,3.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",17-3031,Surveying and Mapping Technicians,detailed,180.0,16.9,0.81,42540.0,42250.0,1.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-0000,"Life, Physical, and Social Science Occupations",major,5200.0,5.7,1.0,61160.0,53230.0,2.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1013,Soil and Plant Scientists,detailed,30.0,17.4,0.58,48980.0,42920.0,7.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1021,Biochemists and Biophysicists,detailed,200.0,26.6,1.53,67660.0,59740.0,9.5,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1022,Microbiologists,detailed,60.0,16.5,0.61,58190.0,46220.0,12.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1023,Zoologists and Wildlife Biologists,detailed,40.0,16.8,0.44,55980.0,54850.0,4.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1029,"Biological Scientists, All Other",detailed,130.0,2.1,0.86,58490.0,54640.0,3.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1031,Conservation Scientists,detailed,50.0,33.4,0.54,58430.0,56900.0,2.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1032,Foresters,detailed,40.0,5.9,1.07,49600.0,46520.0,1.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1041,Epidemiologists,detailed,,,,73330.0,62290.0,3.8,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1042,"Medical Scientists, Except Epidemiologists",detailed,370.0,20.7,0.78,86510.0,67130.0,12.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-1099,"Life Scientists, All Other",detailed,120.0,9.7,3.06,59160.0,49440.0,14.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-2021,Atmospheric and Space Scientists,detailed,30.0,24.1,0.61,84230.0,77230.0,3.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-2031,Chemists,detailed,540.0,9.7,1.34,70220.0,59400.0,6.7,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-2032,Materials Scientists,detailed,70.0,14.4,2.04,88710.0,91270.0,2.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,640.0,8.9,1.6,62210.0,59020.0,2.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,,,,103200.0,127340.0,11.9,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-2099,"Physical Scientists, All Other",detailed,70.0,0.0,0.65,51810.0,48620.0,2.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3011,Economists,detailed,90.0,5.4,1.09,99600.0,81230.0,7.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3031,"Clinical, Counseling, and School Psychologists",detailed,450.0,8.3,0.94,65040.0,62360.0,4.4,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3051,Urban and Regional Planners,detailed,220.0,3.3,1.36,59390.0,54800.0,3.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3091,Anthropologists and Archeologists,detailed,50.0,16.9,1.78,53790.0,50120.0,2.1,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3093,Historians,detailed,30.0,17.8,2.27,53270.0,50390.0,3.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3094,Political Scientists,detailed,,,,116890.0,119990.0,3.8,**,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-3099,"Social Scientists and Related Workers, All Other",detailed,90.0,10.3,0.61,64480.0,66380.0,4.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4021,Biological Technicians,detailed,320.0,13.7,0.97,41880.0,37090.0,5.9,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4031,Chemical Technicians,detailed,500.0,30.6,1.72,41920.0,40400.0,2.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4051,Nuclear Technicians,detailed,50.0,2.3,1.66,73810.0,76070.0,1.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4061,Social Science Research Assistants,detailed,150.0,0.5,1.24,37990.0,37200.0,2.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,180.0,18.3,1.12,46700.0,41260.0,5.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4092,Forensic Science Technicians,detailed,110.0,0.0,1.74,58240.0,57050.0,1.8,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,260.0,0.0,0.91,39080.0,36910.0,1.6,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",21-0000,Community and Social Service Occupations,major,10330.0,4.2,1.19,43080.0,41560.0,2.0,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,360.0,13.4,0.96,42440.0,38220.0,6.2,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,990.0,6.1,0.9,55490.0,55130.0,2.3,,MSA_M2013_dl_3_OH_WY.xls
2013,SOC 2010,"Richmond, VA",21-1013,Marriage and Family Therapists,detailed,480.0,26.1,3.64,42110.0,42800.0,3.2,,MSA_M2013_dl_3_OH_WY.xls
